,country_name,country_3_letter_code,discipline_title,event_title,game_season,percentage
19468,Italy,ITA,Shooting,Trap Mixed Team,Summer,0.3
19469,Italy,ITA,Shooting,Trap women,Summer,1.3
19470,Italy,ITA,Shooting,army rifle 200m men,Summer,0.3
19471,Italy,ITA,Shooting,army rifle 300m standing men,Summer,0.3
19472,Italy,ITA,Shooting,clay pigeons team men,Summer,0.3
19473,Italy,ITA,Shooting,double trap 120 targets women,Summer,1.0
19474,Italy,ITA,Shooting,double trap 150 targets men,Summer,4.0
19475,Italy,ITA,Shooting,free rifle team men,Summer,0.3
19476,Italy,ITA,Shooting,skeet (125 targets) men,Summer,6.3
19477,Italy,ITA,Shooting,skeet (125 targets) mixed,Summer,3.7
19478,Italy,ITA,Shooting,skeet 75 targets women,Summer,1.0
19479,Italy,ITA,Shooting,trap (125 targets) mixed,Summer,3.7
19480,Italy,ITA,Shooting,trap 125 targets men,Summer,10.3
19481,Italy,ITA,Shooting,trap 75 targets women,Summer,1.0
19482,Italy,ITA,Short Track,Ladies’ 1000m,Winter,15.4
19483,Italy,ITA,Short Track,Ladies’ 1500m,Winter,15.4
19484,Italy,ITA,Short Track,Ladies’ 3000m Relay,Winter,7.7
19485,Italy,ITA,Short Track,Ladies’ 500m,Winter,23.1
19486,Italy,ITA,Short Track,Men’s 1000m,Winter,15.4
19487,Italy,ITA,Short Track,Men’s 1500m,Winter,15.4
19488,Italy,ITA,Short Track,Men’s 500m,Winter,7.7
19489,Italy,ITA,Short Track Speed Skating,1000m men,Winter,12.7
19490,Italy,ITA,Short Track Speed Skating,1000m women,Winter,13.6
19491,Italy,ITA,Short Track Speed Skating,1500m men,Winter,8.2
19492,Italy,ITA,Short Track Speed Skating,1500m women,Winter,9.1
19493,Italy,ITA,Short Track Speed Skating,3000m relay women,Winter,5.5
19494,Italy,ITA,Short Track Speed Skating,5000m relay men,Winter,6.4
19495,Italy,ITA,Short Track Speed Skating,500m men,Winter,11.8
19496,Italy,ITA,Short Track Speed Skating,500m women,Winter,16.4
19497,Italy,ITA,Short Track Speed Skating,Men's 1000m,Winter,1.8
19498,Italy,ITA,Short Track Speed Skating,Men's 1500m,Winter,2.7
19499,Italy,ITA,Short Track Speed Skating,Men's 5000m Relay,Winter,0.9
19500,Italy,ITA,Short Track Speed Skating,Men's 500m,Winter,1.8
19501,Italy,ITA,Short Track Speed Skating,Team Relay,Winter,0.9
19502,Italy,ITA,Short Track Speed Skating,Women's 1000m,Winter,1.8
19503,Italy,ITA,Short Track Speed Skating,Women's 1500m,Winter,2.7
19504,Italy,ITA,Short Track Speed Skating,Women's 3000m Relay,Winter,0.9
19505,Italy,ITA,Short Track Speed Skating,Women's 500m,Winter,2.7
19506,Italy,ITA,Skateboarding,Men's Park,Summer,66.7
19507,Italy,ITA,Skateboarding,Women's Street,Summer,33.3
19508,Italy,ITA,Skeleton,Individual men,Winter,50.0
19509,Italy,ITA,Skeleton,Individual women,Winter,21.4
19510,Italy,ITA,Skeleton,Men,Winter,21.4
19511,Italy,ITA,Skeleton,Women,Winter,7.1
19512,Italy,ITA,Ski Jumping,Ladies’ Normal Hill Individual,Winter,3.9
19513,Italy,ITA,Ski Jumping,Large Hill Individual men,Winter,27.2
19514,Italy,ITA,Ski Jumping,Men's LH Individual,Winter,1.0
19515,Italy,ITA,Ski Jumping,Men's NH Individual,Winter,1.0
19516,Italy,ITA,Ski Jumping,Men’s Large Hill Individual,Winter,3.9
19517,Italy,ITA,Ski Jumping,Men’s Normal Hill Individual,Winter,3.9
19518,Italy,ITA,Ski Jumping,Men’s Team,Winter,1.0
19519,Italy,ITA,Ski Jumping,Normal Hill Individual men,Winter,52.4
19520,Italy,ITA,Ski Jumping,Normal Hill Individual women,Winter,1.9
19521,Italy,ITA,Ski Jumping,Teams men,Winter,2.9
19522,Italy,ITA,Ski Jumping,Women's NH Individual,Winter,1.0
19523,Italy,ITA,Snowboard,Giant parallel slalom men,Winter,15.5
19524,Italy,ITA,Snowboard,Giant parallel slalom women,Winter,12.4
19525,Italy,ITA,Snowboard,Half-pipe men,Winter,4.1
19526,Italy,ITA,Snowboard,Half-pipe women,Winter,4.1
19527,Italy,ITA,Snowboard,Ladies’ Parallel Giant Slalom,Winter,1.0
19528,Italy,ITA,Snowboard,Ladies’ Snowboard Cross,Winter,2.1
19529,Italy,ITA,Snowboard,Men's Parallel Giant Slalom,Winter,4.1
19530,Italy,ITA,Snowboard,Men's Snowboard Big Air,Winter,1.0
19531,Italy,ITA,Snowboard,Men's Snowboard Cross,Winter,4.1
19532,Italy,ITA,Snowboard,Men's Snowboard Halfpipe,Winter,2.1
19533,Italy,ITA,Snowboard,Men's Snowboard Slopestyle,Winter,1.0
19534,Italy,ITA,Snowboard,Men’s Big Air,Winter,1.0
19535,Italy,ITA,Snowboard,Men’s Parallel Giant Slalom,Winter,4.1
19536,Italy,ITA,Snowboard,Men’s Snowboard Cross,Winter,4.1
19537,Italy,ITA,Snowboard,Mixed Team Snowboard Cross,Winter,2.1
19538,Italy,ITA,Snowboard,Parallel slalom men,Winter,4.1
19539,Italy,ITA,Snowboard,Parallel slalom women,Winter,2.1
19540,Italy,ITA,Snowboard,Snowboard Cross men,Winter,12.4
19541,Italy,ITA,Snowboard,Snowboard Cross women,Winter,4.1
19542,Italy,ITA,Snowboard,Women's Parallel Giant Slalom,Winter,2.1
19543,Italy,ITA,Snowboard,Women's Snowboard Cross,Winter,4.1
19544,Italy,ITA,Snowboard,giant slalom men,Winter,4.1
19545,Italy,ITA,Snowboard,giant slalom women,Winter,4.1
19546,Italy,ITA,Softball,softball women,Summer,100.0
19547,Italy,ITA,Speed skating,10000m men,Winter,10.2
19548,Italy,ITA,Speed skating,1000m men,Winter,7.4
19549,Italy,ITA,Speed skating,1000m women,Winter,2.3
19550,Italy,ITA,Speed skating,1500m men,Winter,19.4
19551,Italy,ITA,Speed skating,1500m women,Winter,4.2
19552,Italy,ITA,Speed skating,2x500m men,Winter,2.3
19553,Italy,ITA,Speed skating,2x500m women,Winter,1.4
19554,Italy,ITA,Speed skating,3000m women,Winter,4.2
19555,Italy,ITA,Speed skating,5000m men,Winter,16.2
19556,Italy,ITA,Speed skating,5000m women,Winter,2.3
19557,Italy,ITA,Speed skating,500m men,Winter,11.1
19558,Italy,ITA,Speed skating,500m women,Winter,1.4
19559,Italy,ITA,Speed skating,Ladies’ 1000m,Winter,0.9
19560,Italy,ITA,Speed skating,Ladies’ 1500m,Winter,0.9
19561,Italy,ITA,Speed skating,Ladies’ 3000m,Winter,0.5
19562,Italy,ITA,Speed skating,Ladies’ 500m,Winter,0.9
19563,Italy,ITA,Speed skating,Ladies’ Mass Start,Winter,0.9
19564,Italy,ITA,Speed skating,Men's 10000m,Winter,0.9
19565,Italy,ITA,Speed skating,Men's 1000m,Winter,0.5
19566,Italy,ITA,Speed skating,Men's 1500m,Winter,0.5
19567,Italy,ITA,Speed skating,Men's 5000m,Winter,1.4
19568,Italy,ITA,Speed skating,Men's 500m,Winter,0.9
19569,Italy,ITA,Speed skating,Men's Mass Start,Winter,0.9
19570,Italy,ITA,Speed skating,Men's Team Pursuit,Winter,0.5
19571,Italy,ITA,Speed skating,Men’s 10000m,Winter,0.9
19572,Italy,ITA,Speed skating,Men’s 1000m,Winter,0.5
19573,Italy,ITA,Speed skating,Men’s 1500m,Winter,0.5
19574,Italy,ITA,Speed skating,Men’s 5000m,Winter,1.4
19575,Italy,ITA,Speed skating,Men’s 500m,Winter,0.5
19576,Italy,ITA,Speed skating,Men’s Mass Start,Winter,0.5
19577,Italy,ITA,Speed skating,Men’s Team Pursuit,Winter,0.5
19578,Italy,ITA,Speed skating,Team pursuit men,Winter,0.9
19579,Italy,ITA,Speed skating,Women's 1500m,Winter,0.5
19580,Italy,ITA,Speed skating,Women's 3000m,Winter,0.5
19581,Italy,ITA,Speed skating,Women's 5000m,Winter,0.5
19582,Italy,ITA,Speed skating,Women's Mass Start,Winter,0.5
19583,Italy,ITA,Speed skating,combined 4 events men,Winter,0.5
19584,Italy,ITA,Sport Climbing,Men's Combined,Summer,66.7
19585,Italy,ITA,Sport Climbing,Women's Combined,Summer,33.3
19586,Italy,ITA,Swimming,100m backstroke men,Summer,4.7
19587,Italy,ITA,Swimming,100m backstroke women,Summer,2.2
19588,Italy,ITA,Swimming,100m breaststroke men,Summer,2.9
19589,Italy,ITA,Swimming,100m breaststroke women,Summer,2.7
19590,Italy,ITA,Swimming,100m butterfly men,Summer,2.5
19591,Italy,ITA,Swimming,100m butterfly women,Summer,2.5
19592,Italy,ITA,Swimming,100m freestyle men,Summer,5.1
19593,Italy,ITA,Swimming,100m freestyle women,Summer,2.7
19594,Italy,ITA,Swimming,1500m freestyle men,Summer,6.5
19595,Italy,ITA,Swimming,200m backstroke men,Summer,3.3
19596,Italy,ITA,Swimming,200m backstroke women,Summer,1.8
19597,Italy,ITA,Swimming,200m breaststroke men,Summer,5.4
19598,Italy,ITA,Swimming,200m breaststroke women,Summer,2.0
19599,Italy,ITA,Swimming,200m butterfly men,Summer,2.0
19600,Italy,ITA,Swimming,200m butterfly women,Summer,2.2
19601,Italy,ITA,Swimming,200m freestyle men,Summer,4.7
19602,Italy,ITA,Swimming,200m freestyle women,Summer,2.2
19603,Italy,ITA,Swimming,200m individual medley men,Summer,2.9
19604,Italy,ITA,Swimming,200m individual medley women,Summer,2.0
19605,Italy,ITA,Swimming,4000m freestyle men,Summer,0.4
19606,Italy,ITA,Swimming,400m breaststroke men,Summer,1.3
19607,Italy,ITA,Swimming,400m freestyle men,Summer,6.7
19608,Italy,ITA,Swimming,400m freestyle women,Summer,2.7
19609,Italy,ITA,Swimming,400m individual medley men,Summer,3.6
19610,Italy,ITA,Swimming,400m individual medley women,Summer,2.2
19611,Italy,ITA,Swimming,4x100m freestyle men,Summer,0.2
19612,Italy,ITA,Swimming,4x100m freestyle relay men,Summer,1.6
19613,Italy,ITA,Swimming,4x100m freestyle relay women,Summer,2.0
19614,Italy,ITA,Swimming,4x100m medley relay men,Summer,2.2
19615,Italy,ITA,Swimming,4x100m medley relay women,Summer,2.0
19616,Italy,ITA,Swimming,4x200m freestyle relay men,Summer,3.6
19617,Italy,ITA,Swimming,4x200m freestyle relay women,Summer,1.1
19618,Italy,ITA,Swimming,50m freestyle men,Summer,2.2
19619,Italy,ITA,Swimming,50m freestyle women,Summer,1.8
19620,Italy,ITA,Swimming,800m freestyle women,Summer,1.8
19621,Italy,ITA,Swimming,Men's 100m Backstroke,Summer,0.2
19622,Italy,ITA,Swimming,Men's 100m Breaststroke,Summer,0.2
19623,Italy,ITA,Swimming,Men's 100m Freestyle,Summer,0.2
19624,Italy,ITA,Swimming,Men's 1500m Freestyle,Summer,0.2
19625,Italy,ITA,Swimming,Men's 200m Butterfly,Summer,0.2
19626,Italy,ITA,Swimming,Men's 4 x 100m Freestyle Relay,Summer,0.2
19627,Italy,ITA,Swimming,Men's 4 x 100m Medley Relay,Summer,0.2
19628,Italy,ITA,Swimming,Men's 4 x 200m Freestyle Relay,Summer,0.2
19629,Italy,ITA,Swimming,Men's 400m Freestyle,Summer,0.2
19630,Italy,ITA,Swimming,Men's 400m Individual Medley,Summer,0.2
19631,Italy,ITA,Swimming,Men's 50m Freestyle,Summer,0.2
19632,Italy,ITA,Swimming,Men's 800m Freestyle,Summer,0.2
19633,Italy,ITA,Swimming,Mixed 4 x 100m Medley Relay,Summer,0.2
19634,Italy,ITA,Swimming,Women's 100m Breaststroke,Summer,0.2
19635,Italy,ITA,Swimming,Women's 1500m Freestyle,Summer,0.2
19636,Italy,ITA,Swimming,Women's 200m Freestyle,Summer,0.2
19637,Italy,ITA,Swimming,Women's 4 x 100m Medley Relay,Summer,0.2
19638,Italy,ITA,Swimming,Women's 400m Individual Medley,Summer,0.2
19639,Italy,ITA,Swimming,Women's 800m Freestyle,Summer,0.2
19640,Italy,ITA,Synchronized Swimming,duet women,Summer,46.2
19641,Italy,ITA,Synchronized Swimming,solo women,Summer,23.1
19642,Italy,ITA,Synchronized Swimming,team women,Summer,30.8
19643,Italy,ITA,Table Tennis,Singles men,Summer,23.5
19644,Italy,ITA,Table Tennis,Singles women,Summer,52.9
19645,Italy,ITA,Table Tennis,Women's Singles,Summer,5.9
19646,Italy,ITA,Table Tennis,doubles men,Summer,5.9
19647,Italy,ITA,Table Tennis,doubles women,Summer,11.8
19648,Italy,ITA,Taekwondo,49 - 57 kg women,Summer,23.1
19649,Italy,ITA,Taekwondo,58 - 68 kg men,Summer,15.4
19650,Italy,ITA,Taekwondo,67 kg women,Summer,7.7
19651,Italy,ITA,Taekwondo,68 - 80 kg men,Summer,23.1
19652,Italy,ITA,Taekwondo,80 kg men,Summer,15.4
19653,Italy,ITA,Taekwondo,Men -58kg,Summer,7.7
19654,Italy,ITA,Taekwondo,Men -80kg,Summer,7.7
19655,Italy,ITA,Tennis,Men's Doubles,Summer,1.1
19656,Italy,ITA,Tennis,Men's Singles,Summer,3.4
19657,Italy,ITA,Tennis,Singles men,Summer,28.1
19658,Italy,ITA,Tennis,Singles women,Summer,33.7
19659,Italy,ITA,Tennis,Women's Doubles,Summer,1.1
19660,Italy,ITA,Tennis,Women's Singles,Summer,3.4
19661,Italy,ITA,Tennis,doubles men,Summer,10.1
19662,Italy,ITA,Tennis,doubles women,Summer,13.5
19663,Italy,ITA,Tennis,mixed doubles mixed,Summer,5.6
19664,Italy,ITA,Triathlon,Individual men,Summer,30.4
19665,Italy,ITA,Triathlon,Individual women,Summer,43.5
19666,Italy,ITA,Triathlon,Men's Individual,Summer,8.7
19667,Italy,ITA,Triathlon,Mixed Relay,Summer,4.3
19668,Italy,ITA,Triathlon,Women's Individual,Summer,13.0
19669,Italy,ITA,Tug of War,tug of war men,Summer,100.0
19670,Italy,ITA,Volleyball,Men,Summer,5.6
19671,Italy,ITA,Volleyball,Women,Summer,5.6
19672,Italy,ITA,Volleyball,volleyball men,Summer,61.1
19673,Italy,ITA,Volleyball,volleyball women,Summer,27.8
19674,Italy,ITA,Water Polo,Men,Summer,4.0
19675,Italy,ITA,Water Polo,water polo men,Summer,80.0
19676,Italy,ITA,Water Polo,water polo women,Summer,16.0
19677,Italy,ITA,Weightlifting,-56kg (bantamweight) men,Summer,1.0
19678,Italy,ITA,Weightlifting,100  110kg heavyweight men,Summer,3.1
19679,Italy,ITA,Weightlifting,105kg heavyweight men,Summer,2.1
19680,Italy,ITA,Weightlifting,110kg super heavyweight men,Summer,1.0
19681,Italy,ITA,Weightlifting,48kg women,Summer,2.1
19682,Italy,ITA,Weightlifting,52  56kg bantamweight men,Summer,1.0
19683,Italy,ITA,Weightlifting,52kg flyweight men,Summer,1.0
19684,Italy,ITA,Weightlifting,54kg flyweight men,Summer,1.0
19685,Italy,ITA,Weightlifting,56 - 60kg (featherweight) men,Summer,6.2
19686,Italy,ITA,Weightlifting,56kg bantamweight men,Summer,7.2
19687,Italy,ITA,Weightlifting,60  675kg onetwo hand 3 events lightweight men,Summer,1.0
19688,Italy,ITA,Weightlifting,60  675kg onetwo hand 5 events lightweight men,Summer,3.1
19689,Italy,ITA,Weightlifting,60 - 67.5kg (lightweight) men,Summer,5.2
19690,Italy,ITA,Weightlifting,60-67.5kg lightweight men,Summer,6.2
19691,Italy,ITA,Weightlifting,60kg featherweight men,Summer,5.2
19692,Italy,ITA,Weightlifting,60kg onetwo hand 3 events featherweight men,Summer,1.0
19693,Italy,ITA,Weightlifting,60kg onetwo hand 5 events featherweight men,Summer,3.1
19694,Italy,ITA,Weightlifting,63kg women,Summer,1.0
19695,Italy,ITA,Weightlifting,"67.5 - 75kg, (middleweight) men",Summer,4.1
19696,Italy,ITA,Weightlifting,67.5-75kg middleweight men,Summer,6.2
19697,Italy,ITA,Weightlifting,675  75kg onetwo hand 3 events middleweight men,Summer,1.0
19698,Italy,ITA,Weightlifting,675  75kg onetwo hand 5 events middleweight men,Summer,3.1
19699,Italy,ITA,Weightlifting,69kg men,Summer,2.1
19700,Italy,ITA,Weightlifting,75  825kg lightheavyweight men,Summer,2.1
19701,Italy,ITA,Weightlifting,75  825kg onetwo hand 3 e lightheavyweight men,Summer,1.0
19702,Italy,ITA,Weightlifting,75  825kg onetwo hand 5 e lightheavyweight men,Summer,3.1
19703,Italy,ITA,Weightlifting,75-82.5kg total lightheavyweight men,Summer,3.1
19704,Italy,ITA,Weightlifting,82.5kg heavyweight men,Summer,2.1
19705,Italy,ITA,Weightlifting,825  90kg middleheavyweight men,Summer,1.0
19706,Italy,ITA,Weightlifting,825  90kg total middleheavyweight men,Summer,3.1
19707,Italy,ITA,Weightlifting,825kg onetwo hand 3 events heavyweight men,Summer,1.0
19708,Italy,ITA,Weightlifting,825kg onetwo hand 5 events heavyweight men,Summer,3.1
19709,Italy,ITA,Weightlifting,83 - 91kg middle-heavyweight men,Summer,1.0
19710,Italy,ITA,Weightlifting,85kg men,Summer,1.0
19711,Italy,ITA,Weightlifting,90  100kg firstheavyweight men,Summer,1.0
19712,Italy,ITA,Weightlifting,90kg heavyweight men,Summer,3.1
19713,Italy,ITA,Weightlifting,91  110kg heavyweight men,Summer,1.0
19714,Italy,ITA,Weightlifting,Men's 61kg,Summer,1.0
19715,Italy,ITA,Weightlifting,Men's 67kg,Summer,1.0
19716,Italy,ITA,Weightlifting,Men's 81kg,Summer,1.0
19717,Italy,ITA,Weightlifting,Women's 59kg,Summer,1.0
19718,Italy,ITA,Weightlifting,Women's 64kg,Summer,1.0
19719,Italy,ITA,Wrestling,"Bantamweight, Freestyle (≤56 kilograms) Men",Summer,1.3
19720,Italy,ITA,Wrestling,"Bantamweight, Freestyle (≤57 kilograms) Men",Summer,2.0
19721,Italy,ITA,Wrestling,"Bantamweight, Greco-Roman (≤56 kilograms) Men",Summer,1.3
19722,Italy,ITA,Wrestling,"Bantamweight, Greco-Roman (≤57 kilograms) Men",Summer,4.6
19723,Italy,ITA,Wrestling,"Bantamweight, Greco-Roman (≤58 kilograms) Men",Summer,2.0
19724,Italy,ITA,Wrestling,"Featherweight, Freestyle (≤61 kilograms) Men",Summer,1.3
19725,Italy,ITA,Wrestling,"Featherweight, Freestyle (≤62 kilograms) Men",Summer,4.6
19726,Italy,ITA,Wrestling,"Featherweight, Greco-Roman (≤60 kilograms) Men",Summer,0.7
19727,Italy,ITA,Wrestling,"Featherweight, Greco-Roman (≤61 kilograms) Men",Summer,1.3
19728,Italy,ITA,Wrestling,"Featherweight, Greco-Roman (≤62 kilograms) Men",Summer,4.6
19729,Italy,ITA,Wrestling,"Flyweight, Freestyle (≤52 kilograms) Men",Summer,4.6
19730,Italy,ITA,Wrestling,"Flyweight, Greco-Roman (≤52 kilograms) Men",Summer,5.3
19731,Italy,ITA,Wrestling,Freestyle 65 kg men,Summer,0.7
19732,Italy,ITA,Wrestling,Greco-Roman 96 kg men,Summer,0.7
19733,Italy,ITA,Wrestling,Greco-Roman 98 kg men,Summer,0.7
19734,Italy,ITA,Wrestling,"Heavyweight, Freestyle (>87 kilograms) Men",Summer,1.3
19735,Italy,ITA,Wrestling,"Heavyweight, Freestyle (≤100 kilograms) Men",Summer,0.7
19736,Italy,ITA,Wrestling,"Heavyweight, Freestyle (≤72 kilograms) Women",Summer,0.7
19737,Italy,ITA,Wrestling,"Heavyweight, Greco-Roman (>82.5 kilograms) Men",Summer,2.0
19738,Italy,ITA,Wrestling,"Heavyweight, Greco-Roman (>87 kilograms) Men",Summer,3.9
19739,Italy,ITA,Wrestling,"Heavyweight, Greco-Roman (≤100 kilograms) Men",Summer,0.7
19740,Italy,ITA,Wrestling,"Heavyweight, Greco-Roman (≤96 kilograms) Men",Summer,0.7
19741,Italy,ITA,Wrestling,"Light-Flyweight, Freestyle (≤48 kilograms) Men",Summer,1.3
19742,Italy,ITA,Wrestling,"Light-Flyweight, Greco-Roman (≤48 kilograms) Men",Summer,4.6
19743,Italy,ITA,Wrestling,"Light-Heavyweight, Freestyle (≤87 kilograms) Men",Summer,2.0
19744,Italy,ITA,Wrestling,"Light-Heavyweight, Freestyle (≤90 kilograms) Men",Summer,2.0
19745,Italy,ITA,Wrestling,"Light-Heavyweight, Greco-Roman (≤82.5 kilograms) Men",Summer,1.3
19746,Italy,ITA,Wrestling,"Light-Heavyweight, Greco-Roman (≤84 kilograms) Men",Summer,1.3
19747,Italy,ITA,Wrestling,"Light-Heavyweight, Greco-Roman (≤87 kilograms) Men",Summer,3.3
19748,Italy,ITA,Wrestling,"Light-Heavyweight, Greco-Roman (≤90 kilograms) Men",Summer,0.7
19749,Italy,ITA,Wrestling,"Light-Heavyweight, Greco-Roman (≤97 kilograms) Men",Summer,0.7
19750,Italy,ITA,Wrestling,"Lightweight, Freestyle (≤55 kilograms) Women",Summer,0.7
19751,Italy,ITA,Wrestling,"Lightweight, Freestyle (≤66 kilograms) Men",Summer,1.3
19752,Italy,ITA,Wrestling,"Lightweight, Freestyle (≤67 kilograms) Men",Summer,2.6
19753,Italy,ITA,Wrestling,"Lightweight, Greco-Roman (≤60 kilograms) Men",Summer,0.7
19754,Italy,ITA,Wrestling,"Lightweight, Greco-Roman (≤63 kilograms) Men",Summer,0.7
19755,Italy,ITA,Wrestling,"Lightweight, Greco-Roman (≤66 kilograms) Men",Summer,1.3
19756,Italy,ITA,Wrestling,"Lightweight, Greco-Roman (≤66.6 kilograms) Men",Summer,0.7
19757,Italy,ITA,Wrestling,"Lightweight, Greco-Roman (≤67 kilograms) Men",Summer,2.0
19758,Italy,ITA,Wrestling,"Lightweight, Greco-Roman (≤67.5 kilograms) Men",Summer,2.0
19759,Italy,ITA,Wrestling,"Lightweight, Greco-Roman (≤68 kilograms) Men",Summer,1.3
19760,Italy,ITA,Wrestling,"Lightweight, Greco-Roman (≤70 kilograms) Men",Summer,0.7
19761,Italy,ITA,Wrestling,Men's Freestyle 74kg,Summer,0.7
19762,Italy,ITA,Wrestling,Men's Freestyle 97kg,Summer,0.7
19763,Italy,ITA,Wrestling,"Middleweight, Freestyle (≤74 kilograms) Men",Summer,0.7
19764,Italy,ITA,Wrestling,"Middleweight, Freestyle (≤79 kilograms) Men",Summer,2.6
19765,Italy,ITA,Wrestling,"Middleweight, Freestyle (≤82 kilograms) Men",Summer,0.7
19766,Italy,ITA,Wrestling,"Middleweight, Freestyle (≤87 kilograms) Men",Summer,0.7
19767,Italy,ITA,Wrestling,"Middleweight, Greco-Roman (≤75 kilograms) Men",Summer,2.0
19768,Italy,ITA,Wrestling,"Middleweight, Greco-Roman (≤79 kilograms) Men",Summer,2.6
19769,Italy,ITA,Wrestling,"Middleweight, Greco-Roman (≤82 kilograms) Men",Summer,2.6
19770,Italy,ITA,Wrestling,"Super-Heavyweight, Freestyle (≤120 kilograms) Men",Summer,0.7
19771,Italy,ITA,Wrestling,"Super-Heavyweight, Greco-Roman (>100 kilograms) Men",Summer,1.3
19772,Italy,ITA,Wrestling,"Super-Heavyweight, Greco-Roman (≤130 kilograms) Men",Summer,1.3
19773,Italy,ITA,Wrestling,"Welterweight, Freestyle (≤73 kilograms) Men",Summer,1.3
19774,Italy,ITA,Wrestling,"Welterweight, Freestyle (≤74 kilograms) Men",Summer,1.3
19775,Italy,ITA,Wrestling,"Welterweight, Freestyle (≤78 kilograms) Men",Summer,1.3
19776,Italy,ITA,Wrestling,"Welterweight, Greco-Roman (≤72 kilograms) Men",Summer,1.3
19777,Italy,ITA,Wrestling,"Welterweight, Greco-Roman (≤73 kilograms) Men",Summer,2.0
19778,Ivory Coast,CIV,Archery,Individual competition men,Summer,50.0
19779,Ivory Coast,CIV,Archery,individual FITA Olympic round  70m men,Summer,50.0
19780,Ivory Coast,CIV,Athletics,100m men,Summer,23.1
19781,Ivory Coast,CIV,Athletics,100m women,Summer,15.4
19782,Ivory Coast,CIV,Athletics,200m men,Summer,15.4
19783,Ivory Coast,CIV,Athletics,200m women,Summer,15.4
19784,Ivory Coast,CIV,Athletics,400m men,Summer,7.7
19785,Ivory Coast,CIV,Athletics,4x100m relay men,Summer,7.7
19786,Ivory Coast,CIV,Boxing,51-54kg bantamweight men,Summer,12.5
19787,Ivory Coast,CIV,Boxing,54-57kg featherweight men,Summer,12.5
19788,Ivory Coast,CIV,Boxing,57-60kg lightweight men,Summer,25.0
19789,Ivory Coast,CIV,Boxing,60 - 63.5kg (light-welterweight) men,Summer,12.5
19790,Ivory Coast,CIV,Boxing,63.5-67kg welterweight men,Summer,12.5
19791,Ivory Coast,CIV,Boxing,67-71kg lightmiddleweight men,Summer,12.5
19792,Ivory Coast,CIV,Boxing,75-81kg lightheavyweight men,Summer,12.5
19793,Ivory Coast,CIV,Fencing,épée individual women,Summer,100.0
19794,Ivory Coast,CIV,Football,tournament men,Summer,50.0
19795,Ivory Coast,CIV,Handball,handball women,Summer,100.0
19796,Ivory Coast,CIV,Judo,52  57kg lightweight women,Summer,10.0
19797,Ivory Coast,CIV,Judo,65 - 71kg (lightweight) men,Summer,10.0
19798,Ivory Coast,CIV,Judo,66  73kg lightweight men,Summer,10.0
19799,Ivory Coast,CIV,Judo,70  78kg halfheavyweight women,Summer,10.0
19800,Ivory Coast,CIV,Judo,71  78kg halfmiddleweight men,Summer,10.0
19801,Ivory Coast,CIV,Judo,71 - 78kg (half-middleweight) men,Summer,10.0
19802,Ivory Coast,CIV,Judo,72kg heavyweight women,Summer,10.0
19803,Ivory Coast,CIV,Judo,78  86kg middleweight men,Summer,10.0
19804,Ivory Coast,CIV,Judo,81  90kg middleweight men,Summer,10.0
19805,Ivory Coast,CIV,Swimming,100m freestyle men,Summer,25.0
19806,Ivory Coast,CIV,Swimming,50m freestyle men,Summer,37.5
19807,Ivory Coast,CIV,Swimming,50m freestyle women,Summer,25.0
19808,Ivory Coast,CIV,Swimming,800m freestyle women,Summer,12.5
19809,Ivory Coast,CIV,Taekwondo,+ 67 kg women,Summer,8.3
19810,Ivory Coast,CIV,Taekwondo,49 - 57 kg women,Summer,16.7
19811,Ivory Coast,CIV,Taekwondo,57 - 67 kg women,Summer,16.7
19812,Ivory Coast,CIV,Taekwondo,68 - 80 kg men,Summer,25.0
19813,Ivory Coast,CIV,Tennis,Singles men,Summer,50.0
19814,Ivory Coast,CIV,Tennis,doubles men,Summer,50.0
19815,Ivory Coast,CIV,Wrestling,Freestyle 48 kg women,Summer,50.0
19816,Ivory Coast,CIV,Wrestling,"Light-Heavyweight, Freestyle (≤85 kilograms) Men",Summer,50.0
19817,Jamaica,JAM,Alpine Skiing,Men's Giant Slalom,Winter,100.0
19818,Jamaica,JAM,Athletics,100m hurdles women,Summer,3.4
19819,Jamaica,JAM,Athletics,100m men,Summer,8.6
19820,Jamaica,JAM,Athletics,100m women,Summer,9.9
19821,Jamaica,JAM,Athletics,110m hurdles men,Summer,2.1
19822,Jamaica,JAM,Athletics,200m men,Summer,6.9
19823,Jamaica,JAM,Athletics,200m women,Summer,9.4
19824,Jamaica,JAM,Athletics,3000m steeplechase women,Summer,0.4
19825,Jamaica,JAM,Athletics,4 x 400m Relay Mixed,Summer,0.4
19826,Jamaica,JAM,Athletics,400m hurdles men,Summer,3.0
19827,Jamaica,JAM,Athletics,400m hurdles women,Summer,4.3
19828,Jamaica,JAM,Athletics,400m men,Summer,5.6
19829,Jamaica,JAM,Athletics,400m women,Summer,3.9
19830,Jamaica,JAM,Athletics,4x100m relay men,Summer,3.4
19831,Jamaica,JAM,Athletics,4x100m relay women,Summer,3.4
19832,Jamaica,JAM,Athletics,4x400m relay men,Summer,3.9
19833,Jamaica,JAM,Athletics,4x400m relay women,Summer,3.9
19834,Jamaica,JAM,Athletics,800m men,Summer,1.7
19835,Jamaica,JAM,Athletics,800m women,Summer,0.9
19836,Jamaica,JAM,Athletics,Men's 110m Hurdles,Summer,0.9
