,country_name,country_3_letter_code,discipline_title,game_season,percentage
3607,Russian Federation,RUS,Biathlon,Winter,14.5
3608,Russian Federation,RUS,Bobsleigh,Winter,2.7
3609,Russian Federation,RUS,Boxing,Summer,3.2
3610,Russian Federation,RUS,Canoe Slalom,Summer,0.6
3611,Russian Federation,RUS,Canoe Sprint,Summer,2.2
3612,Russian Federation,RUS,Cross Country Skiing,Winter,19.7
3613,Russian Federation,RUS,Curling,Winter,0.5
3614,Russian Federation,RUS,Cycling BMX,Summer,0.1
3615,Russian Federation,RUS,Cycling Mountain Bike,Summer,0.6
3616,Russian Federation,RUS,Cycling Road,Summer,3.6
3617,Russian Federation,RUS,Cycling Track,Summer,2.7
3618,Russian Federation,RUS,Diving,Summer,2.8
3619,Russian Federation,RUS,Equestrian Dressage,Summer,0.4
3620,Russian Federation,RUS,Equestrian Eventing,Summer,0.4
3621,Russian Federation,RUS,Equestrian Jumping,Summer,0.5
3622,Russian Federation,RUS,Fencing,Summer,5.7
3623,Russian Federation,RUS,Figure skating,Summer,0.1
3624,Russian Federation,RUS,Figure skating,Winter,5.6
3625,Russian Federation,RUS,Football,Summer,0.0
3626,Russian Federation,RUS,Freestyle Skiing,Winter,6.9
3627,Russian Federation,RUS,Golf,Summer,0.0
3628,Russian Federation,RUS,Gymnastics Artistic,Summer,5.9
3629,Russian Federation,RUS,Gymnastics Rhythmic,Summer,0.9
3630,Russian Federation,RUS,Handball,Summer,0.3
3631,Russian Federation,RUS,Ice Hockey,Winter,0.9
3632,Russian Federation,RUS,Judo,Summer,3.1
3633,Russian Federation,RUS,Luge,Winter,4.2
3634,Russian Federation,RUS,Marathon Swimming,Summer,0.4
3635,Russian Federation,RUS,Modern Pentathlon,Summer,1.3
3636,Russian Federation,RUS,Nordic Combined,Winter,2.7
3637,Russian Federation,RUS,Rowing,Summer,1.2
3638,Russian Federation,RUS,Sailing,Summer,2.2
3639,Russian Federation,RUS,Shooting,Summer,11.8
3640,Russian Federation,RUS,Short Track Speed Skating,Winter,5.5
3641,Russian Federation,RUS,Skeleton,Winter,1.3
3642,Russian Federation,RUS,Ski Jumping,Winter,4.5
3643,Russian Federation,RUS,Snowboard,Winter,3.5
3644,Russian Federation,RUS,Speed skating,Winter,17.0
3645,Russian Federation,RUS,Swimming,Summer,13.3
3646,Russian Federation,RUS,Synchronized Swimming,Summer,0.5
3647,Russian Federation,RUS,Table Tennis,Summer,1.4
3648,Russian Federation,RUS,Taekwondo,Summer,0.5
3649,Russian Federation,RUS,Tennis,Summer,2.9
3650,Russian Federation,RUS,Trampoline,Summer,0.6
3651,Russian Federation,RUS,Triathlon,Summer,1.0
3652,Russian Federation,RUS,Volleyball,Summer,0.6
3653,Russian Federation,RUS,Water Polo,Summer,0.4
3654,Russian Federation,RUS,Weightlifting,Summer,2.2
3655,Russian Federation,RUS,Wrestling,Summer,5.5
3656,Rwanda,RWA,Athletics,Summer,51.4
3657,Rwanda,RWA,Cycling Mountain Bike,Summer,5.4
3658,Rwanda,RWA,Cycling Road,Summer,13.5
3659,Rwanda,RWA,Judo,Summer,2.7
3660,Rwanda,RWA,Swimming,Summer,27.0
3661,Saar,SAA,Boxing,Summer,5.4
3662,Saar,SAA,Canoe Sprint,Summer,1.8
3663,Saar,SAA,Football,Summer,1.8
3664,Saar,SAA,Gymnastics Artistic,Summer,76.8
3665,Saar,SAA,Rowing,Summer,1.8
3666,Saar,SAA,Shooting,Summer,5.4
3667,Saar,SAA,Swimming,Summer,1.8
3668,Saar,SAA,Wrestling,Summer,5.4
3669,Saint Kitts and Nevis,SKN,Athletics,Summer,100.0
3670,Saint Lucia,LCA,Athletics,Summer,26.7
3671,Saint Lucia,LCA,Sailing,Summer,33.3
3672,Saint Lucia,LCA,Swimming,Summer,40.0
3673,Saint Vincent and the Grenadines,VIN,Athletics,Summer,27.3
3674,Saint Vincent and the Grenadines,VIN,Boxing,Summer,9.1
3675,Saint Vincent and the Grenadines,VIN,Swimming,Summer,63.6
3676,Samoa,SAM,Archery,Summer,3.4
3677,Samoa,SAM,Boxing,Summer,33.9
3678,Samoa,SAM,Canoe Sprint,Summer,18.6
3679,Samoa,SAM,Cycling Road,Summer,1.7
3680,Samoa,SAM,Judo,Summer,6.8
3681,Samoa,SAM,Sailing,Summer,1.7
3682,Samoa,SAM,Swimming,Summer,3.4
3683,Samoa,SAM,Taekwondo,Summer,3.4
3684,Samoa,SAM,Weightlifting,Summer,22.0
3685,Samoa,SAM,Wrestling,Summer,5.1
3686,San Marino,SMR,Alpine Skiing,Winter,83.7
3687,San Marino,SMR,Archery,Summer,2.5
3688,San Marino,SMR,Athletics,Summer,3.3
3689,San Marino,SMR,Bobsleigh,Winter,2.3
3690,San Marino,SMR,Cross Country Skiing,Winter,14.0
3691,San Marino,SMR,Cycling Road,Summer,10.8
3692,San Marino,SMR,Judo,Summer,8.3
3693,San Marino,SMR,Sailing,Summer,2.5
3694,San Marino,SMR,Shooting,Summer,46.7
3695,San Marino,SMR,Swimming,Summer,21.7
3696,San Marino,SMR,Tennis,Summer,0.8
3697,San Marino,SMR,Weightlifting,Summer,1.7
3698,San Marino,SMR,Wrestling,Summer,1.7
3699,Sao Tome and Principe,STP,Athletics,Summer,20.0
3700,Sao Tome and Principe,STP,Canoe Sprint,Summer,80.0
3701,Saudi Arabia,KSA,Alpine Skiing,Winter,100.0
3702,Saudi Arabia,KSA,Archery,Summer,4.9
3703,Saudi Arabia,KSA,Athletics,Summer,10.8
3704,Saudi Arabia,KSA,Cycling Road,Summer,8.8
3705,Saudi Arabia,KSA,Equestrian Jumping,Summer,18.6
3706,Saudi Arabia,KSA,Fencing,Summer,8.8
3707,Saudi Arabia,KSA,Football,Summer,2.9
3708,Saudi Arabia,KSA,Judo,Summer,5.9
3709,Saudi Arabia,KSA,Karate,Summer,1.0
3710,Saudi Arabia,KSA,Rowing,Summer,1.0
3711,Saudi Arabia,KSA,Shooting,Summer,14.7
3712,Saudi Arabia,KSA,Swimming,Summer,9.8
3713,Saudi Arabia,KSA,Table Tennis,Summer,2.9
3714,Saudi Arabia,KSA,Taekwondo,Summer,1.0
3715,Saudi Arabia,KSA,Weightlifting,Summer,8.8
3716,Senegal,SEN,Alpine Skiing,Winter,100.0
3717,Senegal,SEN,Athletics,Summer,9.9
3718,Senegal,SEN,Basketball,Summer,3.1
3719,Senegal,SEN,Boxing,Summer,3.7
3720,Senegal,SEN,Canoe Slalom,Summer,1.2
3721,Senegal,SEN,Canoe Sprint,Summer,1.2
3722,Senegal,SEN,Fencing,Summer,4.9
3723,Senegal,SEN,Football,Summer,0.6
3724,Senegal,SEN,Judo,Summer,28.4
3725,Senegal,SEN,Sailing,Summer,0.6
3726,Senegal,SEN,Shooting,Summer,1.9
3727,Senegal,SEN,Swimming,Summer,16.0
3728,Senegal,SEN,Table Tennis,Summer,1.2
3729,Senegal,SEN,Taekwondo,Summer,1.9
3730,Senegal,SEN,Wrestling,Summer,25.3
3731,Serbia,SRB,3x3 Basketball,Summer,0.4
3732,Serbia,SRB,Alpine Skiing,Winter,61.7
3733,Serbia,SRB,Athletics,Summer,12.3
3734,Serbia,SRB,Basketball,Summer,1.3
3735,Serbia,SRB,Biathlon,Winter,8.5
3736,Serbia,SRB,Bobsleigh,Winter,4.3
3737,Serbia,SRB,Boxing,Summer,0.9
3738,Serbia,SRB,Canoe Sprint,Summer,8.8
3739,Serbia,SRB,Cross Country Skiing,Winter,21.3
3740,Serbia,SRB,Cycling Mountain Bike,Summer,0.4
3741,Serbia,SRB,Cycling Road,Summer,2.2
3742,Serbia,SRB,Football,Summer,0.4
3743,Serbia,SRB,Handball,Summer,0.4
3744,Serbia,SRB,Judo,Summer,3.1
3745,Serbia,SRB,Karate,Summer,0.4
3746,Serbia,SRB,Rowing,Summer,3.5
3747,Serbia,SRB,Shooting,Summer,26.9
3748,Serbia,SRB,Snowboard,Winter,4.3
3749,Serbia,SRB,Swimming,Summer,13.2
3750,Serbia,SRB,Table Tennis,Summer,3.1
3751,Serbia,SRB,Taekwondo,Summer,3.1
3752,Serbia,SRB,Tennis,Summer,10.6
3753,Serbia,SRB,Volleyball,Summer,2.6
3754,Serbia,SRB,Water Polo,Summer,1.8
3755,Serbia,SRB,Wrestling,Summer,4.4
3756,Serbia and Montenegro,SCG,Alpine Skiing,Winter,70.6
3757,Serbia and Montenegro,SCG,Athletics,Summer,9.8
3758,Serbia and Montenegro,SCG,Basketball,Summer,2.7
3759,Serbia and Montenegro,SCG,Biathlon,Winter,11.8
3760,Serbia and Montenegro,SCG,Bobsleigh,Winter,5.9
3761,Serbia and Montenegro,SCG,Boxing,Summer,0.9
3762,Serbia and Montenegro,SCG,Canoe Sprint,Summer,1.8
3763,Serbia and Montenegro,SCG,Cross Country Skiing,Winter,11.8
3764,Serbia and Montenegro,SCG,Cycling Road,Summer,0.9
3765,Serbia and Montenegro,SCG,Diving,Summer,1.8
3766,Serbia and Montenegro,SCG,Fencing,Summer,1.8
3767,Serbia and Montenegro,SCG,Football,Summer,0.9
3768,Serbia and Montenegro,SCG,Handball,Summer,0.9
3769,Serbia and Montenegro,SCG,Judo,Summer,1.8
3770,Serbia and Montenegro,SCG,Rowing,Summer,3.6
3771,Serbia and Montenegro,SCG,Shooting,Summer,28.6
3772,Serbia and Montenegro,SCG,Swimming,Summer,25.0
3773,Serbia and Montenegro,SCG,Table Tennis,Summer,8.9
3774,Serbia and Montenegro,SCG,Tennis,Summer,1.8
3775,Serbia and Montenegro,SCG,Volleyball,Summer,2.7
3776,Serbia and Montenegro,SCG,Water Polo,Summer,2.7
3777,Serbia and Montenegro,SCG,Weightlifting,Summer,0.9
3778,Serbia and Montenegro,SCG,Wrestling,Summer,2.7
3779,Seychelles,SEY,Athletics,Summer,1.6
3780,Seychelles,SEY,Badminton,Summer,1.6
3781,Seychelles,SEY,Boxing,Summer,23.0
3782,Seychelles,SEY,Judo,Summer,6.6
3783,Seychelles,SEY,Sailing,Summer,19.7
3784,Seychelles,SEY,Swimming,Summer,39.3
3785,Seychelles,SEY,Weightlifting,Summer,8.2
3786,Sierra Leone,SLE,Athletics,Summer,38.5
3787,Sierra Leone,SLE,Boxing,Summer,34.6
3788,Sierra Leone,SLE,Cycling Road,Summer,3.8
3789,Sierra Leone,SLE,Judo,Summer,3.8
3790,Sierra Leone,SLE,Swimming,Summer,11.5
3791,Sierra Leone,SLE,Weightlifting,Summer,7.7
3792,Singapore,SGP,Athletics,Summer,1.2
3793,Singapore,SGP,Badminton,Summer,7.4
3794,Singapore,SGP,Basketball,Summer,0.4
3795,Singapore,SGP,Boxing,Summer,0.4
3796,Singapore,SGP,Canoe Sprint,Summer,0.8
3797,Singapore,SGP,Diving,Summer,0.8
3798,Singapore,SGP,Equestrian,Summer,0.4
3799,Singapore,SGP,Fencing,Summer,2.3
3800,Singapore,SGP,Hockey,Summer,0.4
3801,Singapore,SGP,Judo,Summer,0.8
3802,Singapore,SGP,Marathon Swimming,Summer,0.4
3803,Singapore,SGP,Rowing,Summer,0.8
3804,Singapore,SGP,Sailing,Summer,10.9
3805,Singapore,SGP,Shooting,Summer,6.2
3806,Singapore,SGP,Short Track,Winter,100.0
3807,Singapore,SGP,Swimming,Summer,50.2
3808,Singapore,SGP,Table Tennis,Summer,12.1
3809,Singapore,SGP,Water Polo,Summer,0.4
3810,Singapore,SGP,Weightlifting,Summer,4.3
3811,Slovakia,SVK,Alpine Skiing,Winter,23.6
3812,Slovakia,SVK,Archery,Summer,0.9
3813,Slovakia,SVK,Athletics,Summer,14.9
3814,Slovakia,SVK,Badminton,Summer,0.9
3815,Slovakia,SVK,Basketball,Summer,0.3
3816,Slovakia,SVK,Biathlon,Winter,34.5
3817,Slovakia,SVK,Bobsleigh,Winter,1.8
3818,Slovakia,SVK,Boxing,Summer,0.9
3819,Slovakia,SVK,Canoe Slalom,Summer,9.8
3820,Slovakia,SVK,Canoe Sprint,Summer,7.8
3821,Slovakia,SVK,Cross Country Skiing,Winter,23.6
3822,Slovakia,SVK,Cycling Mountain Bike,Summer,2.3
3823,Slovakia,SVK,Cycling Road,Summer,7.5
3824,Slovakia,SVK,Cycling Track,Summer,0.9
3825,Slovakia,SVK,Figure skating,Winter,1.1
3826,Slovakia,SVK,Football,Summer,0.3
3827,Slovakia,SVK,Freestyle Skiing,Winter,0.4
3828,Slovakia,SVK,Golf,Summer,0.3
3829,Slovakia,SVK,Ice Hockey,Winter,2.0
3830,Slovakia,SVK,Judo,Summer,1.7
3831,Slovakia,SVK,Luge,Winter,6.9
3832,Slovakia,SVK,Marathon Swimming,Summer,0.3
3833,Slovakia,SVK,Nordic Combined,Winter,1.1
3834,Slovakia,SVK,Rowing,Summer,0.9
3835,Slovakia,SVK,Sailing,Summer,1.7
3836,Slovakia,SVK,Shooting,Summer,15.5
3837,Slovakia,SVK,Short Track Speed Skating,Winter,1.6
3838,Slovakia,SVK,Ski Jumping,Winter,1.6
3839,Slovakia,SVK,Snowboard,Winter,1.8
3840,Slovakia,SVK,Swimming,Summer,11.2
3841,Slovakia,SVK,Synchronized Swimming,Summer,0.9
3842,Slovakia,SVK,Table Tennis,Summer,2.3
3843,Slovakia,SVK,Tennis,Summer,10.9
3844,Slovakia,SVK,Triathlon,Summer,0.9
3845,Slovakia,SVK,Water Polo,Summer,0.3
3846,Slovakia,SVK,Weightlifting,Summer,2.9
3847,Slovakia,SVK,Wrestling,Summer,4.0
3848,Slovenia,SLO,Alpine Skiing,Winter,36.6
3849,Slovenia,SLO,Archery,Summer,2.3
3850,Slovenia,SLO,Athletics,Summer,9.4
3851,Slovenia,SLO,Badminton,Summer,0.9
3852,Slovenia,SLO,Basketball,Summer,0.3
3853,Slovenia,SLO,Biathlon,Winter,23.9
3854,Slovenia,SLO,Canoe Slalom,Summer,8.8
3855,Slovenia,SLO,Canoe Sprint,Summer,2.3
3856,Slovenia,SLO,Cross Country Skiing,Winter,14.3
3857,Slovenia,SLO,Cycling Mountain Bike,Summer,2.0
3858,Slovenia,SLO,Cycling Road,Summer,10.2
3859,Slovenia,SLO,Figure skating,Winter,0.3
3860,Slovenia,SLO,Freestyle Skiing,Winter,1.7
3861,Slovenia,SLO,Golf,Summer,0.3
3862,Slovenia,SLO,Gymnastics Artistic,Summer,0.3
3863,Slovenia,SLO,Handball,Summer,0.9
3864,Slovenia,SLO,Ice Hockey,Winter,0.3
3865,Slovenia,SLO,Judo,Summer,7.4
3866,Slovenia,SLO,Luge,Winter,0.4
3867,Slovenia,SLO,Marathon Swimming,Summer,0.9
3868,Slovenia,SLO,Nordic Combined,Winter,3.0
3869,Slovenia,SLO,Rowing,Summer,4.5
3870,Slovenia,SLO,Sailing,Summer,6.8
3871,Slovenia,SLO,Shooting,Summer,7.7
3872,Slovenia,SLO,Skeleton,Winter,0.1
3873,Slovenia,SLO,Ski Jumping,Winter,13.5
3874,Slovenia,SLO,Snowboard,Winter,5.8
3875,Slovenia,SLO,Sport Climbing,Summer,0.6
3876,Slovenia,SLO,Swimming,Summer,26.7
3877,Slovenia,SLO,Table Tennis,Summer,2.0
3878,Slovenia,SLO,Taekwondo,Summer,1.4
3879,Slovenia,SLO,Tennis,Summer,4.0
3880,Slovenia,SLO,Triathlon,Summer,0.6
3881,Solomon Islands,SOL,Archery,Summer,6.7
3882,Solomon Islands,SOL,Athletics,Summer,20.0
3883,Solomon Islands,SOL,Boxing,Summer,13.3
3884,Solomon Islands,SOL,Judo,Summer,6.7
3885,Solomon Islands,SOL,Weightlifting,Summer,53.3
3886,Somalia,SOM,Athletics,Summer,90.9
3887,Somalia,SOM,Boxing,Summer,9.1
3888,South Africa,RSA,Alpine Skiing,Winter,53.8
3889,South Africa,RSA,Archery,Summer,1.1
3890,South Africa,RSA,Artistic Swimming,Summer,0.1
3891,South Africa,RSA,Athletics,Summer,21.3
3892,South Africa,RSA,Badminton,Summer,1.4
3893,South Africa,RSA,Baseball,Summer,0.1
3894,South Africa,RSA,Beach Volleyball,Summer,0.4
3895,South Africa,RSA,Boxing,Summer,7.8
3896,South Africa,RSA,Canoe Slalom,Summer,0.5
3897,South Africa,RSA,Canoe Sprint,Summer,0.8
3898,South Africa,RSA,Cross Country Skiing,Winter,15.4
3899,South Africa,RSA,Cycling BMX,Summer,0.2
3900,South Africa,RSA,Cycling BMX Racing,Summer,0.1
3901,South Africa,RSA,Cycling Mountain Bike,Summer,1.0
3902,South Africa,RSA,Cycling Road,Summer,5.8
3903,South Africa,RSA,Cycling Track,Summer,3.0
3904,South Africa,RSA,Diving,Summer,0.8
3905,South Africa,RSA,Equestrian,Summer,0.2
3906,South Africa,RSA,Equestrian Dressage,Summer,0.1
3907,South Africa,RSA,Equestrian Eventing,Summer,0.2
3908,South Africa,RSA,Equestrian Jumping,Summer,0.2
3909,South Africa,RSA,Fencing,Summer,2.2
3910,South Africa,RSA,Figure skating,Winter,19.2
3911,South Africa,RSA,Football,Summer,0.5
3912,South Africa,RSA,Golf,Summer,0.6
3913,South Africa,RSA,Gymnastics Artistic,Summer,3.7
3914,South Africa,RSA,Hockey,Summer,1.0
3915,South Africa,RSA,Judo,Summer,0.7
3916,South Africa,RSA,Marathon Swimming,Summer,0.8
3917,South Africa,RSA,Modern Pentathlon,Summer,0.9
3918,South Africa,RSA,Rowing,Summer,2.2
3919,South Africa,RSA,Rugby,Summer,0.1
3920,South Africa,RSA,Rugby Sevens,Summer,0.1
3921,South Africa,RSA,Sailing,Summer,2.9
3922,South Africa,RSA,Shooting,Summer,6.5
3923,South Africa,RSA,Short Track Speed Skating,Winter,7.7
3924,South Africa,RSA,Skateboarding,Summer,0.3
3925,South Africa,RSA,Skeleton,Winter,3.8
3926,South Africa,RSA,Sport Climbing,Summer,0.2
3927,South Africa,RSA,Surfing,Summer,0.1
3928,South Africa,RSA,Swimming,Summer,20.7
3929,South Africa,RSA,Synchronized Swimming,Summer,0.3
3930,South Africa,RSA,Table Tennis,Summer,0.2
3931,South Africa,RSA,Taekwondo,Summer,0.2
3932,South Africa,RSA,Tennis,Summer,4.0
3933,South Africa,RSA,Triathlon,Summer,1.6
3934,South Africa,RSA,Tug of War,Summer,0.1
3935,South Africa,RSA,Water Polo,Summer,0.4
3936,South Africa,RSA,Weightlifting,Summer,1.5
3937,South Africa,RSA,Wrestling,Summer,2.9
3938,South Sudan,SSD,Athletics,Summer,100.0
3939,South Vietnam,VNM,Athletics,Summer,13.5
3940,South Vietnam,VNM,Boxing,Summer,5.4
3941,South Vietnam,VNM,Cycling Road,Summer,45.9
3942,South Vietnam,VNM,Cycling Track,Summer,8.1
3943,South Vietnam,VNM,Judo,Summer,8.1
3944,South Vietnam,VNM,Shooting,Summer,13.5
3945,South Vietnam,VNM,Swimming,Summer,5.4
3946,Soviet Union,URS,Alpine Skiing,Winter,13.8
3947,Soviet Union,URS,Archery,Summer,0.9
3948,Soviet Union,URS,Athletics,Summer,23.6
3949,Soviet Union,URS,Basketball,Summer,0.5
3950,Soviet Union,URS,Biathlon,Winter,5.8
3951,Soviet Union,URS,Bobsleigh,Winter,1.0
3952,Soviet Union,URS,Boxing,Summer,4.3
3953,Soviet Union,URS,Canoe Marathon,Summer,0.2
3954,Soviet Union,URS,Canoe Slalom,Summer,0.1
3955,Soviet Union,URS,Canoe Sprint,Summer,2.9
3956,Soviet Union,URS,Cross Country Skiing,Winter,25.6
3957,Soviet Union,URS,Cycling Road,Summer,2.0
3958,Soviet Union,URS,Cycling Track,Summer,1.5
3959,Soviet Union,URS,Diving,Summer,3.8
3960,Soviet Union,URS,Equestrian Dressage,Summer,1.3
3961,Soviet Union,URS,Equestrian Eventing,Summer,1.5
3962,Soviet Union,URS,Equestrian Jumping,Summer,1.2
3963,Soviet Union,URS,Fencing,Summer,4.4
3964,Soviet Union,URS,Figure skating,Winter,7.4
3965,Soviet Union,URS,Football,Summer,0.3
3966,Soviet Union,URS,Gymnastics Artistic,Summer,17.3
3967,Soviet Union,URS,Gymnastics Rhythmic,Summer,0.1
3968,Soviet Union,URS,Handball,Summer,0.3
3969,Soviet Union,URS,Hockey,Summer,0.1
3970,Soviet Union,URS,Ice Hockey,Winter,1.2
3971,Soviet Union,URS,Judo,Summer,1.3
3972,Soviet Union,URS,Luge,Winter,4.7
3973,Soviet Union,URS,Modern Pentathlon,Summer,1.5
3974,Soviet Union,URS,Nordic Combined,Winter,4.5
3975,Soviet Union,URS,Rowing,Summer,3.1
3976,Soviet Union,URS,Sailing,Summer,2.2
3977,Soviet Union,URS,Shooting,Summer,6.0
3978,Soviet Union,URS,Ski Jumping,Winter,7.3
3979,Soviet Union,URS,Speed skating,Winter,28.6
3980,Soviet Union,URS,Swimming,Summer,8.1
3981,Soviet Union,URS,Synchronized Swimming,Summer,0.2
3982,Soviet Union,URS,Table Tennis,Summer,0.3
3983,Soviet Union,URS,Tennis,Summer,0.3
3984,Soviet Union,URS,Volleyball,Summer,0.5
3985,Soviet Union,URS,Water Polo,Summer,0.4
3986,Soviet Union,URS,Weightlifting,Summer,3.0
3987,Soviet Union,URS,Wrestling,Summer,6.9
3988,Spain,ESP,Alpine Skiing,Winter,54.0
3989,Spain,ESP,Archery,Summer,1.6
3990,Spain,ESP,Artistic Gymnastics,Summer,0.1
3991,Spain,ESP,Artistic Swimming,Summer,0.1
3992,Spain,ESP,Athletics,Summer,15.3
3993,Spain,ESP,Badminton,Summer,0.6
3994,Spain,ESP,Baseball,Summer,0.0
3995,Spain,ESP,Basketball,Summer,0.9
3996,Spain,ESP,Basque Pelota,Summer,0.0
3997,Spain,ESP,Beach Volleyball,Summer,0.5
3998,Spain,ESP,Biathlon,Winter,3.1
3999,Spain,ESP,Bobsleigh,Winter,1.4
4000,Spain,ESP,Boxing,Summer,4.6
4001,Spain,ESP,Canoe Slalom,Summer,1.4
4002,Spain,ESP,Canoe Sprint,Summer,3.0
4003,Spain,ESP,Cross Country Skiing,Winter,26.3
4004,Spain,ESP,Cycling Mountain Bike,Summer,1.0
4005,Spain,ESP,Cycling Road,Summer,5.1
4006,Spain,ESP,Cycling Track,Summer,2.3
4007,Spain,ESP,Diving,Summer,1.2
4008,Spain,ESP,Equestrian,Summer,0.3
4009,Spain,ESP,Equestrian Dressage,Summer,1.4
4010,Spain,ESP,Equestrian Eventing,Summer,1.5
4011,Spain,ESP,Equestrian Jumping,Summer,2.9
4012,Spain,ESP,Fencing,Summer,2.4
4013,Spain,ESP,Figure skating,Winter,3.1
4014,Spain,ESP,Football,Summer,0.5
4015,Spain,ESP,Freestyle Skiing,Winter,2.8
4016,Spain,ESP,Golf,Summer,0.4
4017,Spain,ESP,Gymnastics Artistic,Summer,3.7
4018,Spain,ESP,Gymnastics Rhythmic,Summer,0.8
4019,Spain,ESP,Handball,Summer,0.8
4020,Spain,ESP,Hockey,Summer,1.2
4021,Spain,ESP,Judo,Summer,3.4
4022,Spain,ESP,Karate,Summer,0.1
4023,Spain,ESP,Luge,Winter,1.4
4024,Spain,ESP,Marathon Swimming,Summer,0.3
4025,Spain,ESP,Modern Pentathlon,Summer,1.1
4026,Spain,ESP,Polo,Summer,0.1
4027,Spain,ESP,Rowing,Summer,1.4
4028,Spain,ESP,Rugby,Summer,0.1
4029,Spain,ESP,Sailing,Summer,5.7
4030,Spain,ESP,Shooting,Summer,8.8
4031,Spain,ESP,Skateboarding,Summer,0.2
4032,Spain,ESP,Skeleton,Winter,0.9
4033,Spain,ESP,Ski Jumping,Winter,1.7
4034,Spain,ESP,Snowboard,Winter,5.2
4035,Spain,ESP,Sport Climbing,Summer,0.0
4036,Spain,ESP,Swimming,Summer,10.8
4037,Spain,ESP,Synchronized Swimming,Summer,0.9
4038,Spain,ESP,Table Tennis,Summer,1.0
4039,Spain,ESP,Taekwondo,Summer,1.0
4040,Spain,ESP,Tennis,Summer,5.0
4041,Spain,ESP,Triathlon,Summer,1.5
4042,Spain,ESP,Volleyball,Summer,0.1
4043,Spain,ESP,Water Polo,Summer,1.0
4044,Spain,ESP,Weightlifting,Summer,1.8
4045,Spain,ESP,Wrestling,Summer,1.9
4046,Sri Lanka,SRI,Athletics,Summer,18.2
4047,Sri Lanka,SRI,Badminton,Summer,6.1
4048,Sri Lanka,SRI,Boxing,Summer,16.2
4049,Sri Lanka,SRI,Cycling Road,Summer,1.0
4050,Sri Lanka,SRI,Diving,Summer,2.0
4051,Sri Lanka,SRI,Equestrian,Summer,1.0
4052,Sri Lanka,SRI,Judo,Summer,2.0
4053,Sri Lanka,SRI,Sailing,Summer,3.0
4054,Sri Lanka,SRI,Shooting,Summer,23.2
4055,Sri Lanka,SRI,Swimming,Summer,22.2
4056,Sri Lanka,SRI,Weightlifting,Summer,4.0
4057,Sri Lanka,SRI,Wrestling,Summer,1.0
4058,Sudan,SUD,Athletics,Summer,22.0
4059,Sudan,SUD,Boxing,Summer,40.0
4060,Sudan,SUD,Football,Summer,2.0
4061,Sudan,SUD,Judo,Summer,8.0
4062,Sudan,SUD,Rowing,Summer,2.0
4063,Sudan,SUD,Shooting,Summer,4.0
4064,Sudan,SUD,Swimming,Summer,12.0
4065,Sudan,SUD,Table Tennis,Summer,2.0
4066,Sudan,SUD,Weightlifting,Summer,8.0
4067,Suriname,SUR,Athletics,Summer,2.3
4068,Suriname,SUR,Badminton,Summer,9.1
4069,Suriname,SUR,Cycling Road,Summer,4.5
4070,Suriname,SUR,Cycling Track,Summer,6.8
4071,Suriname,SUR,Judo,Summer,11.4
4072,Suriname,SUR,Swimming,Summer,65.9
4073,Swaziland,SWZ,Alpine Skiing,Winter,100.0
4074,Swaziland,SWZ,Athletics,Summer,20.5
4075,Swaziland,SWZ,Boxing,Summer,27.3
4076,Swaziland,SWZ,Shooting,Summer,4.5
4077,Swaziland,SWZ,Swimming,Summer,38.6
4078,Swaziland,SWZ,Taekwondo,Summer,2.3
4079,Swaziland,SWZ,Weightlifting,Summer,6.8
4080,Sweden,SWE,Alpine Skiing,Winter,18.6
4081,Sweden,SWE,Archery,Summer,1.6
4082,Sweden,SWE,Athletics,Summer,21.2
4083,Sweden,SWE,Badminton,Summer,0.8
4084,Sweden,SWE,Basketball,Summer,0.0
4085,Sweden,SWE,Beach Volleyball,Summer,0.1
4086,Sweden,SWE,Biathlon,Winter,13.1
4087,Sweden,SWE,Bobsleigh,Winter,1.4
4088,Sweden,SWE,Boxing,Summer,2.4
4089,Sweden,SWE,Canoe Marathon,Summer,0.2
4090,Sweden,SWE,Canoe Slalom,Summer,0.1
4091,Sweden,SWE,Canoe Sprint,Summer,2.7
4092,Sweden,SWE,Cross Country Skiing,Winter,32.2
4093,Sweden,SWE,Curling,Winter,0.9
4094,Sweden,SWE,Cycling Mountain Bike,Summer,0.2
4095,Sweden,SWE,Cycling Road,Summer,4.4
4096,Sweden,SWE,Cycling Track,Summer,0.1
4097,Sweden,SWE,Diving,Summer,2.6
4098,Sweden,SWE,Equestrian,Summer,0.4
4099,Sweden,SWE,Equestrian  Vaulting,Summer,0.2
4100,Sweden,SWE,Equestrian Dressage,Summer,2.6
4101,Sweden,SWE,Equestrian Eventing,Summer,2.3
4102,Sweden,SWE,Equestrian Jumping,Summer,2.4
4103,Sweden,SWE,Fencing,Summer,1.9
4104,Sweden,SWE,Figure skating,Summer,0.3
4105,Sweden,SWE,Figure skating,Winter,1.2
4106,Sweden,SWE,Football,Summer,0.5
4107,Sweden,SWE,Freestyle Skiing,Winter,4.6
4108,Sweden,SWE,Golf,Summer,0.2
4109,Sweden,SWE,Gymnastics Artistic,Summer,5.3
4110,Sweden,SWE,Gymnastics Rhythmic,Summer,0.0
4111,Sweden,SWE,Handball,Summer,0.4
4112,Sweden,SWE,Ice Hockey,Summer,0.0
4113,Sweden,SWE,Ice Hockey,Winter,1.6
4114,Sweden,SWE,Judo,Summer,0.9
